Fresno St.,102.4261804,107.819497,0.3566036956,11–21,11,32,51.5,53.1,30.4,28,18.8,15.4,24.4,30.4,65.9,52.6,51.8,33.2,36.9,6.4,11.7,50.4,50.2,38.5,37.3,66.5,,,,2024,,,,-11.32341637,68.1,68.6
Furman,108.5923198,107.4508661,0.5303427976,15–15,15,30,52.1,52.9,31,28.5,15.9,16.2,29.4,26.6,70.4,54.3,53.9,33.2,34.1,6.7,11.5,58.3,49.9,48.2,35,69.8,,,,2024,,,,-9.223237056,73.5,68.8
Gardner Webb,101.9943793,104.6331957,0.4270869702,14–16,14,30,49.1,50.3,35.9,39.4,16.1,16,27.9,26.7,69.8,47.4,50,34.8,34,6.1,9.6,48.6,47,35.3,33.9,70.4,,,,2024,,,,-10.10825382,63,71.7
George Mason,108.8752137,100.4978012,0.7151980185,19–12,19,31,52,48,36.7,31.8,18.1,16.4,31.7,27.4,64.8,52.3,45,34.3,34.8,10.2,10.7,46.7,50.7,37.5,41.6,64.8,,,,2024,,,,-4.560231904,74.2,72.4
George Washington,106.0586568,108.5969582,0.4324192197,14–17,14,31,51.5,49.8,34.2,22.8,17.1,13.9,25.9,29.2,70.2,49.9,48.3,35.8,34.7,11.8,10.4,46.4,48.6,41.6,38.5,71,,,,2024,,,,-10.00840915,74.5,75.7
Georgetown,109.2750352,110.3631965,0.4715431269,9–23,9,32,48.6,55.7,33.9,33.6,17.9,16.4,33.4,30.7,67.5,46.3,57.4,34.6,35.3,8.6,11.4,50.5,55.5,41,38.2,67.6,,,,2024,,,,-10.41688076,71.4,71.5
Georgia,109.4044727,99.09656601,0.757313225,17–16,17,33,49.8,49.8,38.4,30.2,16.1,16.3,27.5,30.8,70.3,49.3,49.7,33.6,33.2,8.1,12.1,46.5,54.3,40.7,37.9,69.4,,,,2024,,,,-3.726680458,72.2,71.9
Georgia Southern,103.6386571,113.2469092,0.2651071059,9–24,9,33,50.8,52,28.9,43.1,18.8,17.3,28.8,33.9,70.2,49.3,51.4,35.2,35.5,10.7,12.4,41.8,49.4,44.6,36.4,69.8,,,,2024,,,,-17.79279325,73.2,70.4
Georgia St.,104.4268969,109.3962355,0.3694386331,12–17,12,29,48.5,49.3,28.6,35.9,13.8,14.2,27.2,30.5,70.1,48.6,51.2,32.2,30.8,6.9,10.1,41.1,49.5,35.3,38.5,68.9,,,,2024,,,,-11.63338111,75.6,71
Georgia Tech,108.176315,103.6847172,0.6195617966,14–18,14,32,48.7,49.2,29.2,31.6,17.7,12.8,31.6,28.5,68.3,48.6,49.5,32.6,32.6,10.7,8.9,52.5,50.8,40.5,39.4,68.4,,,,2024,,,,-5.710982028,70.9,73.9
Gonzaga,120.3522312,98.20800401,0.9120039438,24–7,24,31,56.7,47.3,31.5,25.8,14,16.5,33.3,27.2,69.8,58.3,45.1,35.5,34,10.1,6.4,52.1,48.2,31.4,36.9,70.1,,,,2024,,,5,2.459620401,72.6,72.7
