Baylor,120.7580258,99.36195196,0.9040210868,18–14,18,32,51.5,51.2,31,33.5,16.1,18.8,35.6,31.2,65.4,51.2,49.8,34.7,35.4,8.3,11,53.5,59.9,40.2,40.8,65.4,,,,2025,,,9,1.950697592,74.6,69.9
Oral Roberts,104.2627843,116.3848982,0.2201374649,4–22,4,26,50,55,35,38.2,16.3,13.9,22.6,33.1,68.1,48.5,56.6,34.4,35,7.1,10.2,39.8,54.2,45.7,40.2,67.9,,,,2025,,,,-16.28720736,75.9,77.2
Ohio,106.55957,107.9505958,0.4627816439,15–16,15,31,53.4,52.3,33.5,36.4,14.9,17.8,23.9,29,71.5,53.9,50.4,35,37.6,7.2,8.7,49.4,47.5,40.1,32.6,71.1,,,,2025,,,,-11.83865795,76.5,70.4
Winthrop,106.9355372,108.5361642,0.4573890711,20–11,20,31,53.3,51.4,47.7,37.1,17.7,18.7,31.2,31.5,73.8,55,50.6,33.8,35.2,8.7,11,43.8,46.4,38.3,37.9,73.4,,,,2025,,,,-6.202755651,66.2,72.5
Northern Illinois,93.61486194,112.2976791,0.1098194668,3–25,3,28,47.1,53.2,31.6,44,16.3,16.6,17.8,30.8,70.1,45.3,51,32.7,38,9.5,9.8,52.3,54.6,49.2,37.5,69.6,,,,2025,,,,-21.09222219,70.8,71.5
Georgia Tech,107.0622893,100.207691,0.68155072,17–16,17,33,50.4,48.8,31.2,28.5,17.4,15.6,30.5,28.6,69.1,49.9,46.7,34.1,34.6,10.2,9.7,55.4,54.7,36.2,40.5,69.4,,,,2025,,,,-5.111857698,68.6,72.7
Kent St.,104.4078327,101.0323577,0.5933748048,20–11,20,31,48.7,48.4,30,39.2,17.3,18.9,35.7,28.3,67.6,50.4,49.4,30.5,31.3,10.1,8.6,46.1,56.8,37.7,41.7,66.5,,,,2025,,,,-5.913304354,75.5,75.1
High Point,117.4663441,108.6984451,0.7093244317,27–5,27,32,56.4,49.1,37.6,36.3,15.3,16.5,34,29.9,67.2,57.4,48.9,36.6,32.9,7.2,8,44.9,43.1,39,36,67.2,,,,2025,,,13,-1.823374984,76.4,70.5
Weber St.,101.5125023,112.0149045,0.2437599944,9–22,9,31,50.2,53.4,34.7,37.2,16.9,16.5,24.4,30.1,65.8,51.1,52.2,32.4,36.7,6.9,9.7,42.7,55,37.2,43,66.2,,,,2025,,,,-17.11679109,70.1,73.6
Maine,99.01446505,104.270889,0.35552235,18–14,18,32,51.6,50.4,28.2,29,15.5,21.9,21.8,32.3,66.5,50.6,50.7,35.7,33.3,9.9,7.4,55.3,54.3,33,36.2,66.7,,,,2025,,,,-10.30158163,72.8,71.9
Sam Houston St.,110.7354459,110.81424,0.497955024,10–19,10,29,51,53.1,36.3,33.2,18.3,17.2,30.3,32.2,68.1,46.9,52.3,38.3,36.2,8.2,8.5,49.4,52.4,38.6,41.2,68.5,,,,2025,,,,-11.75001623,72.9,72.3
Incarnate Word,105.5931623,112.5674664,0.3239823959,13–16,13,29,51.1,52,27.5,34.7,18.1,17.5,34.5,31.4,64.5,49.7,50.8,35.8,36.4,9.6,9.4,46.1,47.8,36.3,31.2,64.8,,,,2025,,,,-11.90054948,68.3,70.9
SMU,116.8566601,100.6356545,0.8479454029,23–10,23,33,54.7,47.8,36.7,32.5,17.4,17.9,36.7,30.5,69.1,53.7,46.8,37.6,32.9,10.3,10.1,55.1,61.6,35.1,41,69.6,,,,2025,,,,-0.3584394429,72.1,74.6
Richmond,103.1987736,108.3539208,0.3634136481,8–22,8,30,48.4,52.7,29.7,37.1,15.4,15.8,19.3,27.7,64.2,49.7,52.4,31.2,35.4,7.2,9.7,51.7,52.5,45.6,48.6,64.6,,,,2025,,,,-14.95211635,80.8,72.3
Providence,110.8353795,104.6255753,0.6599490249,12–20,12,32,52.1,49.5,29.6,32.8,19,13.8,33.2,28.7,66.6,51.1,49,35.6,33.5,9.2,9.3,51.2,48.9,45.5,37,66.9,,,,2025,,,,-8.50924819,68.6,72.6
Louisville,118.0706242,95.19778514,0.9224601526,27–7,27,34,53.4,49.2,34.5,26.8,16.5,18.6,32.2,27.2,69,57,48.3,33,33.7,8.1,9.7,51.9,46.6,48.1,39.7,69.6,,,,2025,,,8,5.531647099,74.4,71.4
Davidson,110.1689731,107.2186788,0.5774137581,16–16,16,32,52.4,52.3,29.2,28.1,14.6,15.4,24.4,26.9,66.3,53.3,51.9,34.1,35.3,7.3,8.8,56.9,49.2,42.1,39.9,66.4,,,,2025,,,,-9.157573447,75,70
North Florida,108.6835849,116.9056283,0.3018188045,13–17,13,30,53.2,54.1,24.8,31.1,15,14.7,27.9,34.2,72.6,54,54.5,35,35.5,7,12.8,53.6,54.3,54,31.1,73,,,,2025,,,,-11.3859239,67.9,72.5
Missouri St.,101.9097787,106.1137683,0.385829997,7–23,7,30,50.9,54.7,34.3,38.5,20.7,19.1,32,28.4,64.3,49.1,55,36,36.1,8.4,11.9,49.9,55.3,37,39.4,64.5,,,,2025,,,,-17.31628513,65.4,70.9
